date,time
2015-08-09 00:37:15,0.289002180099
2015-08-09 00:37:20,0.327270030975
2015-08-09 00:37:25,0.304876089096
2015-08-09 00:37:30,0.315968036652
2015-08-09 00:37:35,0.319221019745
2015-08-09 00:37:40,0.323922157288
2015-08-09 00:37:45,0.28630399704
2015-08-09 00:37:50,0.367675065994
2015-08-09 00:37:55,0.379426002502
2015-08-09 00:38:00,0.337797880173
2015-08-09 00:38:05,0.314908027649
2015-08-09 00:38:10,0.315171957016
2015-08-09 00:38:15,0.296168088913
2015-08-09 00:38:20,0.341001987457
2015-08-09 00:38:25,0.41623210907
2015-08-09 00:38:30,0.900976896286
2015-08-09 00:38:35,0.313817024231
2015-08-09 00:38:40,0.333825111389
2015-08-09 00:38:45,0.473061084747
2015-08-09 00:38:50,0.317662000656
2015-08-09 00:38:55,0.269972801208
2015-08-09 00:39:00,0.288344144821
2015-08-09 00:39:05,0.283008098602
2015-08-09 00:39:10,0.40731716156
2015-08-09 00:39:15,0.28382396698
2015-08-09 00:39:20,0.31839394569400004
2015-08-09 00:39:25,0.332796096802
2015-08-09 00:39:30,0.315679073334
2015-08-09 00:39:35,0.365952014923
2015-08-09 00:39:40,0.285840988159
2015-08-09 00:39:45,0.292004108429
2015-08-09 00:39:50,0.362897872925
2015-08-09 00:39:55,0.288321971893
2015-08-09 00:40:00,0.334226131439
2015-08-09 00:40:05,0.267946004868
2015-08-09 00:40:10,0.27134180069
2015-08-09 00:40:15,0.301759004593
2015-08-09 00:40:20,0.270009994507
2015-08-09 00:40:25,0.275844812393
2015-08-09 00:40:30,0.28595495224
2015-08-09 00:40:35,0.278672933578
2015-08-09 00:40:40,0.325057983398
2015-08-09 00:40:45,0.273135900497
2015-08-09 00:40:50,0.348316907883
2015-08-09 00:40:55,0.309588193893
2015-08-09 00:41:00,0.341886997223
2015-08-09 00:41:05,0.287095069885
2015-08-09 00:41:10,0.350444078445
2015-08-09 00:41:15,0.470566987991
2015-08-09 00:41:20,0.359322071075
2015-08-09 00:41:25,0.277746915817
2015-08-09 00:41:30,0.335399866104
2015-08-09 00:41:35,0.275759935379
2015-08-09 00:41:40,0.310329914093
2015-08-09 00:41:45,0.308452129364
2015-08-09 00:41:50,0.335916042328
2015-08-09 00:41:55,0.283195972443
2015-08-09 00:42:00,0.285336971283
2015-08-09 00:42:05,0.280884981155
2015-08-09 00:42:10,0.33590388298
2015-08-09 00:42:15,0.404592990875
2015-08-09 00:42:20,0.33379387855500003
2015-08-09 00:42:25,0.287847042084
2015-08-09 00:42:30,0.34063196182300004
2015-08-09 00:42:35,0.30980682373
2015-08-09 00:42:40,0.29823589325
2015-08-09 00:42:45,0.297296047211
2015-08-09 00:42:50,0.412606954575
2015-08-09 00:42:55,0.299028873444
2015-08-09 00:43:00,0.337018966675
2015-08-09 00:43:05,0.280131816864
2015-08-09 00:43:10,0.316709041595
2015-08-09 00:43:15,0.300442934036
2015-08-09 00:43:20,0.335795879364
2015-08-09 00:43:25,0.273293018341
2015-08-09 00:43:30,0.331214904785
2015-08-09 00:43:35,0.334714889526
2015-08-09 00:43:40,0.318941116333
2015-08-09 00:43:45,0.278366088867
2015-08-09 00:43:50,0.34749698638899995
2015-08-09 00:43:55,0.29773092269900003
2015-08-09 00:44:00,0.327945947647
2015-08-09 00:44:05,0.269665956497
2015-08-09 00:44:10,0.368521928787
2015-08-09 00:44:15,0.28375005722
2015-08-09 00:44:20,0.326117038727
2015-08-09 00:44:25,0.268205881119
2015-08-09 00:44:30,0.318336009979
2015-08-09 00:44:35,0.307832956314
2015-08-09 00:44:40,0.321907997131
2015-08-09 00:44:45,0.285372972488
2015-08-09 00:44:50,0.325663805008
2015-08-09 00:44:55,0.300799846649
2015-08-09 00:45:00,0.273132801056
2015-08-09 00:45:05,0.462599992752
2015-08-09 00:45:10,0.332995176315
2015-08-09 00:45:15,0.318931102753
2015-08-09 00:45:20,0.326630115509
2015-08-09 00:45:25,0.270664930344
2015-08-09 00:45:30,0.315382003784
2015-08-09 00:45:35,0.270612001419
2015-08-09 00:45:40,0.331274986267
2015-08-09 00:45:45,0.284462928772
2015-08-09 00:45:50,0.32264995575
2015-08-09 00:45:55,0.273349046707
2015-08-09 00:46:00,0.360562086105
2015-08-09 00:46:05,0.263959169388
2015-08-09 00:46:10,0.29096698761
2015-08-09 00:46:15,0.284732818604
2015-08-09 00:46:20,0.338757991791
2015-08-09 00:46:25,0.426966905594
2015-08-09 00:46:30,0.299203872681
2015-08-09 00:46:35,0.477545976639
2015-08-09 00:46:40,0.27935099601700003
2015-08-09 00:46:45,0.994261980057
2015-08-09 00:46:50,0.303462028503
2015-08-09 00:46:55,0.276193857193
2015-08-09 00:47:00,0.336827039719
2015-08-09 00:47:05,0.269379138947
2015-08-09 00:47:10,0.32753515243500003
2015-08-09 00:47:15,0.285987854004
2015-08-09 00:47:20,0.33955287933300005
2015-08-09 00:47:25,0.27142906189
2015-08-09 00:47:30,0.327594041824
2015-08-09 00:47:35,0.271644115448
2015-08-09 00:47:40,0.27915596962
2015-08-09 00:47:45,0.281810998917
2015-08-09 00:47:50,0.323467969894
2015-08-09 00:47:55,0.46053314209
2015-08-09 00:48:00,0.337648153305
2015-08-09 00:48:05,0.316129207611
2015-08-09 00:48:10,0.347499132156
2015-08-09 00:48:15,0.328925132751
2015-08-09 00:48:20,0.658522129059
2015-08-09 00:48:25,0.289309978485
2015-08-09 00:48:30,0.274734020233
2015-08-09 00:48:35,0.27502989769
2015-08-09 00:48:40,0.32599401474
2015-08-09 00:48:45,0.279641151428
2015-08-09 00:48:50,0.322764158249
2015-08-09 00:48:55,0.271842002869
2015-08-09 00:49:00,0.322620868683
2015-08-09 00:49:05,0.269199132919
2015-08-09 00:49:10,0.295652866364
2015-08-09 00:49:15,0.279065847397
2015-08-09 00:49:20,0.346776008606
2015-08-09 00:49:25,0.437856912613
